               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 172,            0.019461,            0.010057,                   0,             0.99062,                   1,               0.995,              0.8035,           0.0072108,           0.0033307,                   0,           0.0057678,           0.0057678,           0.0057678
                 173,            0.020066,           0.0080607,                   0,             0.99143,                   1,               0.995,             0.85392,           0.0060098,           0.0033457,                   0,            0.005743,            0.005743,            0.005743
                 174,            0.020075,            0.011308,                   0,             0.99143,                   1,               0.995,             0.85392,           0.0060098,           0.0033457,                   0,           0.0057183,           0.0057183,           0.0057183
                 175,            0.020367,           0.0097959,                   0,             0.99068,                   1,               0.995,             0.84303,           0.0081773,           0.0033065,                   0,           0.0056935,           0.0056935,           0.0056935
                 176,            0.021673,           0.0083877,                   0,             0.99068,                   1,               0.995,             0.84303,           0.0081773,           0.0033065,                   0,           0.0056688,           0.0056688,           0.0056688
                 177,            0.019229,           0.0099989,                   0,             0.99068,                   1,               0.995,             0.84303,           0.0081773,           0.0033065,                   0,            0.005644,            0.005644,            0.005644
                 178,            0.019022,            0.011392,                   0,             0.98999,                   1,               0.995,             0.82727,           0.0061286,           0.0032252,                   0,           0.0056193,           0.0056193,           0.0056193
                 179,            0.020495,            0.011234,                   0,             0.98999,                   1,               0.995,             0.82727,           0.0061286,           0.0032252,                   0,           0.0055945,           0.0055945,           0.0055945
                 180,            0.016586,           0.0096524,                   0,             0.99058,                   1,               0.995,             0.83635,            0.007888,           0.0032508,                   0,           0.0055698,           0.0055698,           0.0055698
                 181,            0.014995,           0.0077728,                   0,             0.99058,                   1,               0.995,             0.83635,            0.007888,           0.0032508,                   0,            0.005545,            0.005545,            0.005545
                 182,            0.017255,           0.0091185,                   0,             0.99058,                   1,               0.995,             0.83635,            0.007888,           0.0032508,                   0,           0.0055202,           0.0055202,           0.0055202
                 183,            0.022223,             0.01022,                   0,             0.99099,                   1,               0.995,             0.82474,           0.0082398,           0.0032626,                   0,           0.0054955,           0.0054955,           0.0054955
                 184,            0.019119,           0.0098022,                   0,             0.99099,                   1,               0.995,             0.82474,           0.0082398,           0.0032626,                   0,           0.0054707,           0.0054707,           0.0054707
                 185,            0.019526,            0.010078,                   0,             0.99032,                   1,               0.995,             0.82902,           0.0068498,           0.0031541,                   0,            0.005446,            0.005446,            0.005446
                 186,             0.01655,           0.0079219,                   0,             0.99032,                   1,               0.995,             0.82902,           0.0068498,           0.0031541,                   0,           0.0054212,           0.0054212,           0.0054212
                 187,            0.018417,            0.010321,                   0,             0.99032,                   1,               0.995,             0.82902,           0.0068498,           0.0031541,                   0,           0.0053965,           0.0053965,           0.0053965
                 188,            0.013777,           0.0092281,                   0,             0.99054,                   1,               0.995,             0.83024,           0.0066176,           0.0031323,                   0,           0.0053717,           0.0053717,           0.0053717
                 189,            0.018851,           0.0079901,                   0,             0.99054,                   1,               0.995,             0.83024,           0.0066176,           0.0031323,                   0,            0.005347,            0.005347,            0.005347
                 190,            0.018116,            0.009632,                   0,             0.99024,                   1,               0.995,             0.85574,           0.0059553,           0.0031251,                   0,           0.0053223,           0.0053223,           0.0053223
                 191,            0.020105,           0.0093392,                   0,             0.99024,                   1,               0.995,             0.85574,           0.0059553,           0.0031251,                   0,           0.0052975,           0.0052975,           0.0052975
                 192,            0.017625,             0.01059,                   0,             0.99024,                   1,               0.995,             0.85574,           0.0059553,           0.0031251,                   0,           0.0052727,           0.0052727,           0.0052727
                 193,            0.018321,            0.010119,                   0,             0.99024,                   1,               0.995,             0.85574,           0.0068201,           0.0031512,                   0,            0.005248,            0.005248,            0.005248
                 194,            0.017636,           0.0090352,                   0,             0.99024,                   1,               0.995,             0.85574,           0.0068201,           0.0031512,                   0,           0.0052233,           0.0052233,           0.0052233
                 195,            0.018757,           0.0082681,                   0,             0.99077,                   1,               0.995,             0.77612,            0.006843,           0.0032271,                   0,           0.0051985,           0.0051985,           0.0051985
                 196,            0.020061,            0.010802,                   0,             0.99077,                   1,               0.995,             0.77612,            0.006843,           0.0032271,                   0,           0.0051737,           0.0051737,           0.0051737
                 197,            0.023181,            0.010169,                   0,             0.99077,                   1,               0.995,             0.77612,            0.006843,           0.0032271,                   0,            0.005149,            0.005149,            0.005149
                 198,            0.025189,            0.011796,                   0,             0.99095,                   1,               0.995,             0.77395,           0.0080246,           0.0032913,                   0,           0.0051243,           0.0051243,           0.0051243
                 199,            0.016258,           0.0081096,                   0,             0.99095,                   1,               0.995,             0.77395,           0.0080246,           0.0032913,                   0,           0.0050995,           0.0050995,           0.0050995
                 200,            0.023418,           0.0099858,                   0,             0.99057,                   1,               0.995,             0.84345,           0.0056138,           0.0031827,                   0,           0.0050747,           0.0050747,           0.0050747
                 201,            0.017795,           0.0099654,                   0,             0.99057,                   1,               0.995,             0.84345,           0.0056138,           0.0031827,                   0,             0.00505,             0.00505,             0.00505
                 202,            0.017087,           0.0093522,                   0,             0.98999,                   1,               0.995,             0.85609,            0.008281,           0.0030955,                   0,           0.0050253,           0.0050253,           0.0050253
                 203,            0.016178,           0.0092682,                   0,             0.98999,                   1,               0.995,             0.85609,            0.008281,           0.0030955,                   0,           0.0050005,           0.0050005,           0.0050005
                 204,            0.019698,            0.010278,                   0,             0.98999,                   1,               0.995,             0.85609,            0.008281,           0.0030955,                   0,           0.0049758,           0.0049758,           0.0049758
                 205,             0.01589,           0.0078328,                   0,             0.98953,                   1,               0.995,             0.81861,           0.0070877,           0.0030823,                   0,            0.004951,            0.004951,            0.004951
                 206,            0.017752,           0.0089792,                   0,             0.98953,                   1,               0.995,             0.81861,           0.0070877,           0.0030823,                   0,           0.0049263,           0.0049263,           0.0049263
                 207,             0.01656,             0.01027,                   0,             0.98977,                   1,               0.995,             0.85369,           0.0091042,           0.0031605,                   0,           0.0049015,           0.0049015,           0.0049015
                 208,             0.02238,           0.0087187,                   0,             0.98977,                   1,               0.995,             0.85369,           0.0091042,           0.0031605,                   0,           0.0048768,           0.0048768,           0.0048768
                 209,            0.021456,           0.0094864,                   0,             0.98977,                   1,               0.995,             0.85369,           0.0091042,           0.0031605,                   0,            0.004852,            0.004852,            0.004852
                 210,            0.018687,           0.0079317,                   0,             0.87027,                   1,               0.995,             0.85458,            0.009874,           0.0032204,                   0,           0.0048272,           0.0048272,           0.0048272
                 211,            0.017444,           0.0080246,                   0,             0.87027,                   1,               0.995,             0.85458,            0.009874,           0.0032204,                   0,           0.0048025,           0.0048025,           0.0048025
                 212,            0.018096,           0.0096655,                   0,              0.9902,                   1,               0.995,              0.8222,           0.0063771,           0.0030763,                   0,           0.0047778,           0.0047778,           0.0047778
                 213,             0.01581,            0.008431,                   0,              0.9902,                   1,               0.995,              0.8222,           0.0063771,           0.0030763,                   0,            0.004753,            0.004753,            0.004753
                 214,            0.016291,           0.0081486,                   0,              0.9902,                   1,               0.995,              0.8222,           0.0063771,           0.0030763,                   0,           0.0047283,           0.0047283,           0.0047283
                 215,            0.013232,           0.0086706,                   0,             0.99131,                   1,               0.995,             0.83913,            0.005894,           0.0029292,                   0,           0.0047035,           0.0047035,           0.0047035
                 216,            0.017321,            0.010558,                   0,             0.99131,                   1,               0.995,             0.83913,            0.005894,           0.0029292,                   0,           0.0046788,           0.0046788,           0.0046788
                 217,            0.015248,           0.0083517,                   0,              0.9911,                   1,               0.995,             0.85486,           0.0087591,           0.0030548,                   0,            0.004654,            0.004654,            0.004654
                 218,            0.017921,            0.011486,                   0,              0.9911,                   1,               0.995,             0.85486,           0.0087591,           0.0030548,                   0,           0.0046293,           0.0046293,           0.0046293
                 219,            0.016074,           0.0087139,                   0,              0.9911,                   1,               0.995,             0.85486,           0.0087591,           0.0030548,                   0,           0.0046045,           0.0046045,           0.0046045
                 220,            0.014888,           0.0082677,                   0,               0.991,                   1,               0.995,             0.85487,           0.0087271,           0.0030461,                   0,           0.0045798,           0.0045798,           0.0045798
                 221,            0.017326,           0.0089271,                   0,               0.991,                   1,               0.995,             0.85487,           0.0087271,           0.0030461,                   0,            0.004555,            0.004555,            0.004555
                 222,            0.017749,            0.010756,                   0,             0.99102,                   1,               0.995,             0.83729,            0.006424,           0.0029449,                   0,           0.0045303,           0.0045303,           0.0045303
                 223,            0.015746,           0.0093141,                   0,             0.99102,                   1,               0.995,             0.83729,            0.006424,           0.0029449,                   0,           0.0045055,           0.0045055,           0.0045055
                 224,             0.01425,           0.0090764,                   0,             0.99102,                   1,               0.995,             0.83729,            0.006424,           0.0029449,                   0,           0.0044808,           0.0044808,           0.0044808
                 225,            0.016476,           0.0082524,                   0,             0.99143,                   1,               0.995,             0.81554,           0.0062307,           0.0029211,                   0,            0.004456,            0.004456,            0.004456
                 226,            0.014462,           0.0087153,                   0,             0.99143,                   1,               0.995,             0.81554,           0.0062307,           0.0029211,                   0,           0.0044313,           0.0044313,           0.0044313
                 227,             0.01362,           0.0075802,                   0,             0.99118,                   1,               0.995,             0.80725,           0.0058626,            0.002926,                   0,           0.0044065,           0.0044065,           0.0044065
                 228,            0.017174,           0.0095177,                   0,             0.99118,                   1,               0.995,             0.80725,           0.0058626,            0.002926,                   0,           0.0043818,           0.0043818,           0.0043818
                 229,            0.015673,           0.0089356,                   0,             0.99118,                   1,               0.995,             0.80725,           0.0058626,            0.002926,                   0,            0.004357,            0.004357,            0.004357
                 230,            0.019309,           0.0098622,                   0,             0.99164,                   1,               0.995,             0.80727,           0.0056861,           0.0029037,                   0,           0.0043323,           0.0043323,           0.0043323
                 231,            0.016693,           0.0082631,                   0,             0.99164,                   1,               0.995,             0.80727,           0.0056861,           0.0029037,                   0,           0.0043075,           0.0043075,           0.0043075
                 232,            0.020128,           0.0095011,                   0,             0.99126,                   1,               0.995,             0.81855,           0.0065976,           0.0029237,                   0,           0.0042828,           0.0042828,           0.0042828
                 233,            0.016296,           0.0081622,                   0,             0.99126,                   1,               0.995,             0.81855,           0.0065976,           0.0029237,                   0,            0.004258,            0.004258,            0.004258
                 234,            0.013216,           0.0076771,                   0,             0.99123,                   1,               0.995,             0.79423,           0.0072822,           0.0029746,                   0,           0.0042333,           0.0042333,           0.0042333
                 235,            0.017581,           0.0086046,                   0,             0.99123,                   1,               0.995,             0.79423,           0.0072822,           0.0029746,                   0,           0.0042085,           0.0042085,           0.0042085
                 236,            0.013214,           0.0089934,                   0,             0.99123,                   1,               0.995,             0.79423,           0.0072822,           0.0029746,                   0,           0.0041837,           0.0041837,           0.0041837
                 237,            0.016567,           0.0073666,                   0,             0.99171,                   1,               0.995,             0.82381,           0.0066518,           0.0029341,                   0,            0.004159,            0.004159,            0.004159
                 238,            0.020611,            0.010993,                   0,             0.99171,                   1,               0.995,             0.82381,           0.0066518,           0.0029341,                   0,           0.0041342,           0.0041342,           0.0041342
                 239,            0.017122,           0.0079511,                   0,             0.99147,                   1,               0.995,             0.82107,           0.0088255,           0.0029955,                   0,           0.0041095,           0.0041095,           0.0041095
                 240,            0.019054,            0.010386,                   0,             0.99147,                   1,               0.995,             0.82107,           0.0088255,           0.0029955,                   0,           0.0040847,           0.0040847,           0.0040847
                 241,             0.01585,           0.0084212,                   0,             0.99147,                   1,               0.995,             0.82107,           0.0088255,           0.0029955,                   0,             0.00406,             0.00406,             0.00406
                 242,            0.017098,           0.0096937,                   0,             0.99141,                   1,               0.995,             0.81192,           0.0098454,           0.0030662,                   0,           0.0040352,           0.0040352,           0.0040352
                 243,            0.018747,            0.010442,                   0,             0.99141,                   1,               0.995,             0.81192,           0.0098454,           0.0030662,                   0,           0.0040105,           0.0040105,           0.0040105
                 244,            0.021087,             0.01038,                   0,             0.99124,                   1,               0.995,             0.81728,           0.0075061,           0.0029515,                   0,           0.0039857,           0.0039857,           0.0039857
                 245,            0.011732,           0.0073162,                   0,             0.99124,                   1,               0.995,             0.81728,           0.0075061,           0.0029515,                   0,            0.003961,            0.003961,            0.003961
                 246,            0.011981,           0.0079181,                   0,             0.99124,                   1,               0.995,             0.81728,           0.0075061,           0.0029515,                   0,           0.0039362,           0.0039362,           0.0039362
                 247,            0.015519,           0.0085236,                   0,             0.99079,                   1,               0.995,             0.85629,              0.0061,           0.0030615,                   0,           0.0039115,           0.0039115,           0.0039115
                 248,            0.016721,           0.0097417,                   0,             0.99079,                   1,               0.995,             0.85629,              0.0061,           0.0030615,                   0,           0.0038867,           0.0038867,           0.0038867
                 249,             0.01807,           0.0095607,                   0,             0.99023,                   1,               0.995,             0.79342,           0.0069909,           0.0031564,                   0,            0.003862,            0.003862,            0.003862
                 250,            0.011294,           0.0071092,                   0,             0.99023,                   1,               0.995,             0.79342,           0.0069909,           0.0031564,                   0,           0.0038372,           0.0038372,           0.0038372
                 251,             0.01298,           0.0088431,                   0,             0.99023,                   1,               0.995,             0.79342,           0.0069909,           0.0031564,                   0,           0.0038125,           0.0038125,           0.0038125
                 252,            0.013773,           0.0087938,                   0,             0.98978,                   1,               0.995,              0.7898,           0.0069176,           0.0031888,                   0,           0.0037878,           0.0037878,           0.0037878
                 253,            0.014858,           0.0086027,                   0,             0.98978,                   1,               0.995,              0.7898,           0.0069176,           0.0031888,                   0,            0.003763,            0.003763,            0.003763
                 254,            0.014707,           0.0080039,                   0,             0.98962,                   1,               0.995,             0.83504,           0.0058484,           0.0031144,                   0,           0.0037383,           0.0037383,           0.0037383
                 255,            0.014268,           0.0094151,                   0,             0.98962,                   1,               0.995,             0.83504,           0.0058484,           0.0031144,                   0,           0.0037135,           0.0037135,           0.0037135
                 256,            0.015438,           0.0087084,                   0,             0.98962,                   1,               0.995,             0.83504,           0.0058484,           0.0031144,                   0,           0.0036888,           0.0036888,           0.0036888
                 257,            0.014864,           0.0087796,                   0,              0.9893,                   1,               0.995,             0.85102,           0.0065163,           0.0031657,                   0,            0.003664,            0.003664,            0.003664
                 258,            0.016123,           0.0097321,                   0,              0.9893,                   1,               0.995,             0.85102,           0.0065163,           0.0031657,                   0,           0.0036393,           0.0036393,           0.0036393
                 259,            0.013891,           0.0096972,                   0,             0.99008,                   1,               0.995,             0.85003,           0.0055414,           0.0030334,                   0,           0.0036145,           0.0036145,           0.0036145
                 260,            0.013974,            0.009592,                   0,             0.99008,                   1,               0.995,             0.85003,           0.0055414,           0.0030334,                   0,           0.0035898,           0.0035898,           0.0035898
                 261,            0.010433,           0.0070415,                   0,             0.99008,                   1,               0.995,             0.85003,           0.0055414,           0.0030334,                   0,            0.003565,            0.003565,            0.003565
                 262,            0.015366,           0.0086133,                   0,             0.99048,                   1,               0.995,             0.86059,           0.0056665,           0.0030124,                   0,           0.0035403,           0.0035403,           0.0035403
                 263,            0.016402,           0.0089736,                   0,             0.99048,                   1,               0.995,             0.86059,           0.0056665,           0.0030124,                   0,           0.0035155,           0.0035155,           0.0035155
                 264,            0.016486,           0.0085155,                   0,             0.99019,                   1,               0.995,               0.866,            0.005833,           0.0029618,                   0,           0.0034908,           0.0034908,           0.0034908
                 265,            0.011804,           0.0084166,                   0,             0.99019,                   1,               0.995,               0.866,            0.005833,           0.0029618,                   0,            0.003466,            0.003466,            0.003466
                 266,            0.014729,           0.0092009,                   0,                0.99,                   1,               0.995,             0.83506,           0.0053627,           0.0028639,                   0,           0.0034413,           0.0034413,           0.0034413
                 267,            0.013125,           0.0094805,                   0,                0.99,                   1,               0.995,             0.83506,           0.0053627,           0.0028639,                   0,           0.0034165,           0.0034165,           0.0034165
